food_id,food_name,brand,categories,countries,collection_location,calories_kcal,protein_g,carbohydrate_g,fat_g,fiber_g,sugar_g,sodium_mg,saturated_fat_g,salt_g,nutriscore,nova_group,serving_size,quantity,source
167541,"Snacks, fruit leather, rolls",,,,USDA reference,,0.1,85.8,3.0,0.0,49.16,317.0,1.48,,,,,,USDA FoodData Central SR Legacy
167542,"Snacks, granola bars, hard, plain",,,,USDA reference,,10.1,64.4,19.8,5.3,28.57,294.0,4.38,,,,,,USDA FoodData Central SR Legacy
167543,"Snacks, granola bars, hard, almond",,,,USDA reference,,7.7,62.0,25.5,4.8,,256.0,7.74,,,,,,USDA FoodData Central SR Legacy
167544,"Snacks, granola bars, soft, uncoated, raisin",,,,USDA reference,,7.6,66.4,17.8,4.2,,282.0,2.84,,,,,,USDA FoodData Central SR Legacy
167545,"Snacks, granola bars, soft, coated, milk chocolate coating, chocolate chip",,,,USDA reference,,5.8,63.8,24.9,3.4,,200.0,7.77,,,,,,USDA FoodData Central SR Legacy
167546,"Candies, honey-combed, with peanut butter",,,,USDA reference,,8.72,67.41,20.18,1.9,62.68,174.0,8.496,,,,,,USDA FoodData Central SR Legacy
167547,"Snacks, granola bars, soft, coated, milk chocolate coating, peanut butter",,,,USDA reference,,10.2,53.4,31.1,2.8,23.74,193.0,6.54,,,,,,USDA FoodData Central SR Legacy
167548,"Snacks, granola bars, soft, uncoated, peanut butter and chocolate chip",,,,USDA reference,,9.8,62.2,20.0,4.2,,328.0,8.36,,,,,,USDA FoodData Central SR Legacy
167549,"Snacks, popcorn, oil-popped, microwave, regular flavor, no trans fat",,,,USDA reference,,7.29,45.06,43.55,8.1,0.46,909.0,9.809,,,,,,USDA FoodData Central SR Legacy
167550,"Snacks, popcorn, cakes",,,,USDA reference,,9.7,80.1,3.1,2.9,0.72,288.0,0.92,,,,,,USDA FoodData Central SR Legacy
167551,"Snacks, popcorn, caramel-coated, with peanuts",,,,USDA reference,,6.4,80.7,7.8,3.8,45.36,177.0,2.73,,,,,,USDA FoodData Central SR Legacy
167552,"Snacks, popcorn, caramel-coated, without peanuts",,,,USDA reference,,3.8,79.1,12.8,5.2,53.19,206.0,2.88,,,,,,USDA FoodData Central SR Legacy
167553,"Snacks, potato chips, made from dried potatoes, reduced fat",,,,USDA reference,,4.56,64.76,26.14,3.2,0.63,450.0,4.553,,,,,,USDA FoodData Central SR Legacy
167554,"Snacks, potato chips, made from dried potatoes, sour-cream and onion-flavor",,,,USDA reference,,6.6,51.3,37.0,1.2,,541.0,7.12,,,,,,USDA FoodData Central SR Legacy
167555,"Snacks, pretzels, hard, plain, salted",,,,USDA reference,,10.04,80.39,2.93,3.4,2.21,1240.0,0.727,,,,,,USDA FoodData Central SR Legacy
167556,"Snacks, pretzels, hard, confectioner's coating, chocolate-flavor",,,,USDA reference,,7.5,70.9,16.7,2.4,38.8,569.0,5.39,,,,,,USDA FoodData Central SR Legacy
167557,"Snacks, rice cakes, brown rice, sesame seed",,,,USDA reference,,7.6,81.5,3.8,5.4,,227.0,1.1,,,,,,USDA FoodData Central SR Legacy
167558,"Snacks, tortilla chips, plain, white corn, salted",,,,USDA reference,,7.1,67.78,20.68,5.4,0.78,328.0,5.664,,,,,,USDA FoodData Central SR Legacy
167559,"Snacks, tortilla chips, nacho cheese",,,,USDA reference,,7.36,60.81,27.42,5.1,2.59,691.0,9.089,,,,,,USDA FoodData Central SR Legacy
167560,"Snacks, tortilla chips, ranch-flavor",,,,USDA reference,,7.19,62.74,24.63,4.0,3.03,519.0,7.047,,,,,,USDA FoodData Central SR Legacy
167561,"Snacks, trail mix, regular",,,,USDA reference,,13.8,44.9,29.4,,,229.0,12.53,,,,,,USDA FoodData Central SR Legacy
167562,"Candies, ALMOND JOY Candy Bar",,,,USDA reference,,4.13,59.51,26.93,5.0,48.34,142.0,5.26,,,,,,USDA FoodData Central SR Legacy
167563,"Candies, TWIZZLERS CHERRY BITES",,,,USDA reference,,2.97,79.38,1.7,0.1,,261.0,0.49,,,,,,USDA FoodData Central SR Legacy
167564,"Candies, NESTLE, BIT-O'-HONEY Candy Chews",,,,USDA reference,,2.0,80.89,7.5,0.2,48.0,295.0,1.03,,,,,,USDA FoodData Central SR Legacy
167565,"Candies, NESTLE, BUTTERFINGER Bar",,,,USDA reference,,5.4,72.9,18.9,2.0,45.9,230.0,5.119,,,,,,USDA FoodData Central SR Legacy
167566,"Candies, caramels, chocolate-flavor roll",,,,USDA reference,,1.59,87.73,3.31,0.1,56.32,44.0,1.929,,,,,,USDA FoodData Central SR Legacy
167567,"Baking chocolate, unsweetened, liquid",,,,USDA reference,,12.1,36.2,47.7,18.1,0.0,12.0,9.23,,,,,,USDA FoodData Central SR Legacy
167568,"Baking chocolate, unsweetened, squares",,,,USDA reference,,14.32,28.42,52.31,16.6,0.91,24.0,16.068,,,,,,USDA FoodData Central SR Legacy
167569,"Candies, confectioner's coating, yogurt",,,,USDA reference,,5.87,63.94,27.0,0.0,62.36,88.0,0.526,,,,,,USDA FoodData Central SR Legacy
167570,"Candies, confectioner's coating, peanut butter",,,,USDA reference,,18.3,46.88,29.8,5.0,38.3,250.0,12.829,,,,,,USDA FoodData Central SR Legacy
167571,"Candies, white chocolate",,,,USDA reference,,5.87,59.24,32.09,0.2,59.0,90.0,9.097,,,,,,USDA FoodData Central SR Legacy
167572,"Ice creams, vanilla, light",,,,USDA reference,,4.78,29.46,4.83,0.3,22.12,74.0,1.281,,,,,,USDA FoodData Central SR Legacy
167573,"Ice creams, vanilla, rich",,,,USDA reference,,3.5,22.29,16.2,0.0,20.65,61.0,4.46,,,,,,USDA FoodData Central SR Legacy
167574,"Desserts, flan, caramel custard, prepared-from-recipe",,,,USDA reference,,4.53,22.78,4.03,0.0,22.78,53.0,1.266,,,,,,USDA FoodData Central SR Legacy
167575,"Ice creams, vanilla",,,,USDA reference,,3.5,23.6,11.0,0.7,21.22,80.0,2.969,,,,,,USDA FoodData Central SR Legacy
167576,"Ice creams, vanilla, light, soft-serve",,,,USDA reference,,4.9,21.8,2.6,0.0,18.69,70.0,0.76,,,,,,USDA FoodData Central SR Legacy
167577,"Sherbet, orange",,,,USDA reference,,1.1,30.4,2.0,1.3,24.32,46.0,0.53,,,,,,USDA FoodData Central SR Legacy
167578,"Candies, fudge, peanut butter, prepared-from-recipe",,,,USDA reference,,3.78,77.75,6.59,0.7,73.36,118.0,2.867,,,,,,USDA FoodData Central SR Legacy
167579,"Candies, fudge, vanilla, prepared-from-recipe",,,,USDA reference,,1.05,82.15,5.45,0.0,79.77,47.0,1.399,,,,,,USDA FoodData Central SR Legacy
167580,"Candies, fudge, vanilla with nuts",,,,USDA reference,,3.0,74.61,13.69,0.9,71.0,42.0,2.454,,,,,,USDA FoodData Central SR Legacy
167581,"Candies, NESTLE, GOOBERS Chocolate Covered Peanuts",,,,USDA reference,,9.7,53.0,34.0,9.7,43.0,36.0,,,,,,,USDA FoodData Central SR Legacy
167582,"Candies, NESTLE, BABY RUTH Bar",,,,USDA reference,,5.4,64.8,21.6,2.0,54.0,230.0,5.557,,,,,,USDA FoodData Central SR Legacy
167583,"Candies, TWIZZLERS Strawberry Twists Candy",,,,USDA reference,,2.56,79.16,2.32,0.0,39.64,287.0,,,,,,,USDA FoodData Central SR Legacy
167584,"Syrups, table blends, pancake, with butter",,,,USDA reference,,0.0,72.43,0.09,0.0,72.25,287.0,0.0,,,,,,USDA FoodData Central SR Legacy
167585,"Ice creams, chocolate, light",,,,USDA reference,,5.0,25.7,7.19,0.8,24.71,71.0,2.055,,,,,,USDA FoodData Central SR Legacy
167586,"Candies, NESTLE, CHUNKY Bar",,,,USDA reference,,7.5,60.4,27.5,2.5,52.5,38.0,,,,,,,USDA FoodData Central SR Legacy
167587,"Candies, milk chocolate",,,,USDA reference,,7.65,59.4,29.66,3.4,51.5,79.0,7.186,,,,,,USDA FoodData Central SR Legacy
167588,"Puddings, banana, dry mix, instant, prepared with 2% milk",,,,USDA reference,,2.76,19.74,1.7,0.0,,296.0,0.46,,,,,,USDA FoodData Central SR Legacy
167589,"Puddings, banana, dry mix, regular, prepared with 2% milk",,,,USDA reference,,2.9,18.43,1.73,0.0,,164.0,0.462,,,,,,USDA FoodData Central SR Legacy
167590,"Andrea's, Gluten Free Soft Dinner Roll",,,,USDA reference,,5.65,40.24,8.2,2.9,2.98,544.0,,,,,,,USDA FoodData Central SR Legacy
167591,"Crunchmaster, Multi-Grain Crisps, Snack Crackers, Gluten-Free",,,,USDA reference,,10.91,67.18,15.92,7.5,0.8,370.0,7.004,,,,,,USDA FoodData Central SR Legacy
167592,"Glutino, Gluten Free Cookies, Chocolate Vanilla Creme",,,,USDA reference,,2.19,76.03,17.89,2.5,49.0,275.0,6.142,,,,,,USDA FoodData Central SR Legacy
167593,"Glutino, Gluten Free Cookies, Vanilla Creme",,,,USDA reference,,2.19,77.34,18.79,0.0,49.43,189.0,6.253,,,,,,USDA FoodData Central SR Legacy
167594,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Original",,,,USDA reference,,9.42,65.81,18.42,2.4,1.03,947.0,10.991,,,,,,USDA FoodData Central SR Legacy
167595,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Parmesan",,,,USDA reference,,11.16,64.7,17.29,3.5,0.83,1187.0,9.223,,,,,,USDA FoodData Central SR Legacy
167596,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Pizza",,,,USDA reference,,9.67,65.11,18.93,3.5,0.86,815.0,11.111,,,,,,USDA FoodData Central SR Legacy
167597,"Rudi's, Gluten-Free Bakery, Original Sandwich Bread",,,,USDA reference,,3.13,52.83,10.7,3.5,8.36,528.0,7.363,,,,,,USDA FoodData Central SR Legacy
167598,"Udi's, Gluten Free, Soft & Delicious White Sandwich Bread",,,,USDA reference,,5.4,51.15,8.02,5.5,11.3,515.0,4.721,,,,,,USDA FoodData Central SR Legacy
167599,"Udi's, Gluten Free, Soft & Hearty Whole Grain Bread",,,,USDA reference,,7.25,49.09,9.34,4.9,9.81,510.0,5.438,,,,,,USDA FoodData Central SR Legacy
167600,"Udi's, Gluten Free, Whole Grain Dinner Rolls",,,,USDA reference,,11.8,44.29,11.6,11.2,4.2,507.0,5.352,,,,,,USDA FoodData Central SR Legacy
167601,"Van's, Gluten Free, Totally Original Pancakes",,,,USDA reference,,3.31,40.32,4.55,1.5,4.06,331.0,2.376,,,,,,USDA FoodData Central SR Legacy
167602,"Seaweed, Canadian Cultivated EMI-TSUNOMATA, dry",,,,USDA reference,,15.34,46.24,1.39,36.7,,4331.0,0.11,,,,,,USDA FoodData Central SR Legacy
167603,"Seaweed, Canadian Cultivated EMI-TSUNOMATA, rehydrated",,,,USDA reference,,1.86,5.62,0.17,4.5,,526.0,0.01,,,,,,USDA FoodData Central SR Legacy
167604,"Potatoes, hash brown, refrigerated, unprepared",,,,USDA reference,,1.75,19.16,0.08,1.8,0.91,42.0,,,,,,,USDA FoodData Central SR Legacy
167605,"Potatoes, hash brown, refrigerated, prepared, pan-fried in canola oil",,,,USDA reference,,3.24,33.99,10.3,3.6,1.16,77.0,6.568,,,,,,USDA FoodData Central SR Legacy
167606,"Sweet Potatoes, french fried, frozen as packaged, salt added in processing",,,,USDA reference,,2.16,35.58,8.92,5.7,12.9,146.0,3.703,,,,,,USDA FoodData Central SR Legacy
167607,"Moose, meat, raw (Alaska Native)",,,,USDA reference,,22.3,0.0,1.5,0.0,0.0,65.0,0.15,,,,,,USDA FoodData Central SR Legacy
167608,"Mashu roots, raw (Alaska Native)",,,,USDA reference,,5.8,22.6,2.4,,,,,,,,,,USDA FoodData Central SR Legacy
167609,"Moose, liver, braised (Alaska Native)",,,,USDA reference,,24.38,3.43,4.89,,,70.0,0.65,,,,,,USDA FoodData Central SR Legacy
167610,"Seal, bearded (Oogruk), meat, raw (Alaska Native)",,,,USDA reference,,26.7,0.0,0.4,,,,,,,,,,USDA FoodData Central SR Legacy
167611,"Oil, bearded seal (Oogruk) (Alaska Native)",,,,USDA reference,,0.56,0.0,99.6,,,0.0,47.08,,,,,,USDA FoodData Central SR Legacy
167612,"Oopah (tunicate), whole animal (Alaska Native)",,,,USDA reference,,11.7,0.0,2.2,,,,,,,,,,USDA FoodData Central SR Legacy
167613,"Owl, horned, flesh, raw (Alaska Native)",,,,USDA reference,,22.7,0.0,5.0,,,,,,,,,,USDA FoodData Central SR Legacy
167614,"Fish, salmon, king, chinook, smoked and canned (Alaska Native)",,,,USDA reference,,23.2,0.0,5.9,,,,,,,,,,USDA FoodData Central SR Legacy
167615,"Fish, salmon, king, chinook, smoked, brined (Alaska Native)",,,,USDA reference,,39.9,0.0,30.0,0.0,,693.0,16.9,,,,,,USDA FoodData Central SR Legacy
167616,"Fish, salmon, king, chinook, liver (Alaska Native)",,,,USDA reference,,16.6,4.3,8.0,,,,,,,,,,USDA FoodData Central SR Legacy
167617,"Duck, scoter, white-winged, meat (Alaska Native)",,,,USDA reference,,20.2,0.0,0.4,,,,,,,,,,USDA FoodData Central SR Legacy
167618,"Sea cucumber, yane (Alaska Native)",,,,USDA reference,,13.0,0.0,0.4,,,,,,,,,,USDA FoodData Central SR Legacy
167619,"Squirrel, ground, meat (Alaska Native)",,,,USDA reference,,19.3,0.0,3.8,,,,,,,,,,USDA FoodData Central SR Legacy
167620,"Tea, tundra, herb and laborador combination (Alaska Native)",,,,USDA reference,,0.0,0.2,0.0,,,132.0,0.0,,,,,,USDA FoodData Central SR Legacy
167621,"Walrus, meat, dried (Alaska Native)",,,,USDA reference,,57.0,0.0,2.6,,,,,,,,,,USDA FoodData Central SR Legacy
167622,"Deer (venison), sitka, raw (Alaska Native)",,,,USDA reference,,21.5,0.0,2.66,,,,0.34,,,,,,USDA FoodData Central SR Legacy
167623,"Whale, bowhead, subcutaneous fat (blubber) (Alaska Native)",,,,USDA reference,,0.4,0.0,96.5,,,,,,,,,,USDA FoodData Central SR Legacy
167624,"Whale, bowhead, skin and subcutaneous fat (muktuk) (Alaska Native)",,,,USDA reference,,12.6,0.0,46.1,,,,28.12,,,,,,USDA FoodData Central SR Legacy
167625,"Oil, whale, bowhead (Alaska Native)",,,,USDA reference,,0.0,0.0,100.0,,,,,,,,,,USDA FoodData Central SR Legacy
167626,"Fish, whitefish, broad, liver (Alaska Native)",,,,USDA reference,,11.0,5.1,4.4,,,,,,,,,,USDA FoodData Central SR Legacy
167627,"Mush, blue corn with ash (Navajo)",,,,USDA reference,,0.66,11.74,0.49,1.1,0.19,8.0,0.109,,,,,,USDA FoodData Central SR Legacy
167628,"Cornmeal, blue (Navajo)",,,,USDA reference,,10.4,76.93,5.44,8.7,1.81,7.0,1.679,,,,,,USDA FoodData Central SR Legacy
167629,"Melon, banana (Navajo)",,,,USDA reference,,0.84,4.06,0.2,0.3,3.36,11.0,,,,,,,USDA FoodData Central SR Legacy
167630,Chilchen (Red Berry Beverage) (Navajo),,,,USDA reference,,0.81,8.68,0.63,,2.6,15.0,0.135,,,,,,USDA FoodData Central SR Legacy
167631,"Corn, dried (Navajo)",,,,USDA reference,,9.88,74.93,5.22,,5.38,13.0,1.483,,,,,,USDA FoodData Central SR Legacy
167632,"Squash, Indian, cooked, boiled (Navajo)",,,,USDA reference,,0.31,3.22,0.15,1.5,2.02,,,,,,,,USDA FoodData Central SR Legacy
167633,"Bread, kneel down (Navajo)",,,,USDA reference,,4.29,39.47,2.21,,3.74,126.0,0.603,,,,,,USDA FoodData Central SR Legacy
167634,"Mutton, cooked, roasted (Navajo)",,,,USDA reference,,33.43,0.08,11.09,,,135.0,4.459,,,,,,USDA FoodData Central SR Legacy
167635,"Frybread, made with lard (Navajo)",,,,USDA reference,,6.69,48.26,12.22,,2.03,329.0,4.411,,,,,,USDA FoodData Central SR Legacy
167636,Tamales (Navajo),,,,USDA reference,,6.28,18.12,6.12,3.1,0.99,427.0,2.739,,,,,,USDA FoodData Central SR Legacy
167637,"Stew, steamed corn (Navajo)",,,,USDA reference,,8.82,10.8,3.75,2.3,0.51,104.0,1.497,,,,,,USDA FoodData Central SR Legacy
167638,"Fish, halibut, raw, with skin (Alaska Native)",,,,USDA reference,,20.53,1.81,2.92,0.0,0.0,79.0,1.195,,,,,,USDA FoodData Central SR Legacy
167639,"Fish, salmon, coho (silver), raw (Alaska Native)",,,,USDA reference,,22.56,0.0,5.57,0.0,0.0,58.0,1.79,,,,,,USDA FoodData Central SR Legacy
167640,"Blueberries, wild, raw (Alaska Native)",,,,USDA reference,,1.22,12.31,0.76,2.6,6.46,6.0,,,,,,,USDA FoodData Central SR Legacy
167641,"Oil, spotted seal (Alaska Native)",,,,USDA reference,,0.0,0.0,99.32,0.0,0.0,0.0,54.52,,,,,,USDA FoodData Central SR Legacy
167642,"Fish, salmon, red, canned, bones removed (Alaska Native)",,,,USDA reference,,27.31,0.0,5.76,0.0,0.0,390.0,2.29,,,,,,USDA FoodData Central SR Legacy
167643,"Fish, whitefish, eggs (Alaska Native)",,,,USDA reference,,14.66,4.89,2.88,0.0,0.0,160.0,1.046,,,,,,USDA FoodData Central SR Legacy
167644,"Caribou, rump meat, half dried (Alaska Native)",,,,USDA reference,,52.06,0.0,5.23,0.0,0.0,390.0,1.19,,,,,,USDA FoodData Central SR Legacy
167645,"Fish, salmon, red, (sockeye), canned, smoked (Alaska Native)",,,,USDA reference,,35.19,0.0,7.26,0.0,0.0,600.0,2.29,,,,,,USDA FoodData Central SR Legacy
167646,"Fish, salmon, red, (sockeye), kippered (Alaska Native)",,,,USDA reference,,24.5,0.0,4.75,0.0,0.0,460.0,1.83,,,,,,USDA FoodData Central SR Legacy
167647,"Fish, salmon, king, with skin, kippered, (Alaska Native)",,,,USDA reference,,23.19,0.0,12.95,0.0,0.0,870.0,5.86,,,,,,USDA FoodData Central SR Legacy
167648,"Fish, sheefish, raw (Alaska Native)",,,,USDA reference,,22.25,0.0,2.84,0.0,0.0,52.0,1.08,,,,,,USDA FoodData Central SR Legacy
167649,"Buffalo, free range, top round steak, raw (Shoshone Bannock)",,,,USDA reference,,21.44,0.0,1.3,,,43.0,0.425,,,,,,USDA FoodData Central SR Legacy
167650,"Seal, bearded (Oogruk), meat, partially dried (Alaska Native)",,,,USDA reference,,62.38,0.0,2.31,,0.0,130.0,,,,,,,USDA FoodData Central SR Legacy
167651,"Buffalo, free range, top round steak, cooked (Shoshone Bannock)",,,,USDA reference,,32.51,0.0,1.8,,,41.0,0.614,,,,,,USDA FoodData Central SR Legacy
167652,"Elk, free range, roast, eye of round, raw (Shoshone Bannock)",,,,USDA reference,,19.74,0.0,2.1,0.0,0.0,43.0,0.897,,,,,,USDA FoodData Central SR Legacy
167653,"Corn, dried, yellow (Northern Plains Indians)",,,,USDA reference,,14.48,66.27,10.64,20.5,21.32,4.0,3.75,,,,,,USDA FoodData Central SR Legacy
167654,"Smelt, dried (Alaska Native)",,,,USDA reference,,56.19,0.0,17.9,0.0,0.0,420.0,6.86,,,,,,USDA FoodData Central SR Legacy
167655,"Frybread, made with lard (Apache)",,,,USDA reference,,8.38,46.01,10.14,1.7,1.54,671.0,3.5,,,,,,USDA FoodData Central SR Legacy
167656,Corned beef and potatoes in tortilla (Apache),,,,USDA reference,,7.91,29.35,8.31,1.5,1.79,511.0,3.345,,,,,,USDA FoodData Central SR Legacy
167657,"ON THE BORDER, soft taco with ground beef, cheese and lettuce",,,,USDA reference,,13.19,19.28,11.05,1.8,1.84,646.0,4.464,,,,,,USDA FoodData Central SR Legacy
167658,"Restaurant, Mexican, soft taco with ground beef, cheese and lettuce",,,,USDA reference,,12.56,17.92,10.81,1.5,2.39,509.0,4.229,,,,,,USDA FoodData Central SR Legacy
167659,"Restaurant, Latino, chicken and rice, entree, prepared",,,,USDA reference,,12.02,20.03,5.06,1.2,0.55,518.0,1.799,,,,,,USDA FoodData Central SR Legacy
167660,"Restaurant, Latino, empanadas, beef, prepared",,,,USDA reference,,11.31,31.19,18.37,2.0,1.84,440.0,7.121,,,,,,USDA FoodData Central SR Legacy
167661,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",,,,USDA reference,,5.59,31.49,9.01,5.8,1.3,305.0,2.986,,,,,,USDA FoodData Central SR Legacy
167662,"Restaurant, Latino, pupusas con queso (pupusas, cheese)",,,,USDA reference,,11.72,22.39,13.25,2.9,1.2,400.0,3.411,,,,,,USDA FoodData Central SR Legacy
167663,"Restaurant, Latino, pupusas del cerdo (pupusas, pork)",,,,USDA reference,,11.51,23.02,10.43,2.6,1.45,426.0,3.964,,,,,,USDA FoodData Central SR Legacy
167664,"Restaurant, Latino, tamale, corn",,,,USDA reference,,3.48,26.68,7.21,3.2,7.42,277.0,2.437,,,,,,USDA FoodData Central SR Legacy
167665,"Restaurant, Mexican, spanish rice",,,,USDA reference,,3.28,31.16,5.29,1.2,1.3,528.0,1.511,,,,,,USDA FoodData Central SR Legacy
167666,"Restaurant, Mexican, refried beans",,,,USDA reference,,6.91,16.79,6.77,8.0,0.78,376.0,1.834,,,,,,USDA FoodData Central SR Legacy
167667,"Restaurant, Chinese, egg rolls, assorted",,,,USDA reference,,8.28,27.29,11.94,2.6,,468.0,3.036,,,,,,USDA FoodData Central SR Legacy
167668,"Restaurant, Chinese, fried rice, without meat",,,,USDA reference,,4.05,32.79,2.96,1.1,0.56,387.0,0.649,,,,,,USDA FoodData Central SR Legacy
167669,"CRACKER BARREL, steak fries",,,,USDA reference,,3.26,30.87,13.18,3.5,0.86,43.0,3.156,,,,,,USDA FoodData Central SR Legacy
167670,"CRACKER BARREL, grilled sirloin steak",,,,USDA reference,,31.52,0.0,8.52,,,180.0,3.405,,,,,,USDA FoodData Central SR Legacy
167671,"CRACKER BARREL, macaroni n' cheese plate, from kid's menu",,,,USDA reference,,6.46,15.58,11.51,0.7,2.83,374.0,2.824,,,,,,USDA FoodData Central SR Legacy
167672,"DENNY'S, french fries",,,,USDA reference,,3.41,35.2,14.13,3.5,0.85,44.0,3.408,,,,,,USDA FoodData Central SR Legacy
167673,"DENNY'S, top sirloin steak",,,,USDA reference,,28.9,0.14,7.34,,,349.0,2.84,,,,,,USDA FoodData Central SR Legacy
167674,"Restaurant, Chinese, lemon chicken",,,,USDA reference,,11.87,20.61,13.55,1.0,8.18,252.0,2.749,,,,,,USDA FoodData Central SR Legacy
167675,"Restaurant, Chinese, general tso's chicken",,,,USDA reference,,12.9,23.99,16.36,0.9,11.6,435.0,3.879,,,,,,USDA FoodData Central SR Legacy
167676,"Restaurant, Chinese, kung pao chicken",,,,USDA reference,,9.76,6.87,6.98,1.5,3.03,402.0,2.173,,,,,,USDA FoodData Central SR Legacy
167677,"Restaurant, Chinese, vegetable lo mein, without meat",,,,USDA reference,,4.77,20.16,2.35,1.3,2.63,430.0,0.592,,,,,,USDA FoodData Central SR Legacy
167678,"Restaurant, Chinese, chicken and vegetables",,,,USDA reference,,8.18,5.38,4.56,0.9,2.93,413.0,1.087,,,,,,USDA FoodData Central SR Legacy
167679,"Restaurant, Chinese, orange chicken",,,,USDA reference,,14.46,22.46,12.68,0.8,13.6,553.0,3.474,,,,,,USDA FoodData Central SR Legacy
167680,"Restaurant, Italian, spaghetti with meat sauce",,,,USDA reference,,5.79,16.4,3.59,1.6,1.82,230.0,1.486,,,,,,USDA FoodData Central SR Legacy
167681,"Beverages, fruit-flavored drink, dry powdered mix, low calorie, with aspartame",,,,USDA reference,,0.45,87.38,0.04,0.1,0.0,404.0,0.0,,,,,,USDA FoodData Central SR Legacy
167682,"Pectin, liquid",,,,USDA reference,,0.0,2.1,0.0,2.1,0.0,0.0,0.0,,,,,,USDA FoodData Central SR Legacy
167683,"Frozen novelties, ice cream type, vanilla ice cream, light, no sugar added, chocolate coated",,,,USDA reference,,6.4,26.11,10.1,0.8,8.52,104.0,2.7,,,,,,USDA FoodData Central SR Legacy
167684,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie",,,,USDA reference,,1.5,7.0,14.0,0.0,5.65,833.0,3.273,,,,,,USDA FoodData Central SR Legacy
167685,"Bologna, beef and pork, low fat",,,,USDA reference,,11.5,2.6,19.3,0.0,0.0,1108.0,9.145,,,,,,USDA FoodData Central SR Legacy
167686,"Milk dessert, frozen, milk-fat free, chocolate",,,,USDA reference,,4.3,37.7,1.0,0.0,37.7,97.0,0.329,,,,,,USDA FoodData Central SR Legacy
167687,"Whipped topping, frozen, low fat",,,,USDA reference,,3.0,23.6,13.1,0.0,23.6,72.0,0.838,,,,,,USDA FoodData Central SR Legacy
167688,"Cream substitute, powdered, light",,,,USDA reference,,1.9,73.4,15.7,0.0,73.4,229.0,11.5,,,,,,USDA FoodData Central SR Legacy
167689,"Candies, MARS SNACKFOOD US, M&M's Peanut Butter Chocolate Candies",,,,USDA reference,,10.16,56.89,29.32,4.0,47.15,213.0,4.448,,,,,,USDA FoodData Central SR Legacy
167690,"Babyfood, apple yogurt dessert, strained",,,,USDA reference,,0.8,19.5,1.6,0.5,12.02,20.0,0.438,,,,,,USDA FoodData Central SR Legacy
167691,"Vegetable oil-butter spread, reduced calorie",,,,USDA reference,,0.0,0.0,53.0,0.0,0.0,581.0,20.77,,,,,,USDA FoodData Central SR Legacy
167692,"Salad dressing, blue or roquefort cheese dressing, light",,,,USDA reference,,2.1,13.2,2.7,0.0,3.6,939.0,1.092,,,,,,USDA FoodData Central SR Legacy
167693,"Salad dressing, french dressing, reduced calorie",,,,USDA reference,,0.4,27.0,13.0,0.0,25.92,804.0,3.029,,,,,,USDA FoodData Central SR Legacy
167694,"Sausage, turkey and pork, fresh, bulk, patty or link, cooked",,,,USDA reference,,22.7,0.7,23.0,0.0,0.0,878.0,9.719,,,,,,USDA FoodData Central SR Legacy
167695,"Mayonnaise, made with tofu",,,,USDA reference,,5.95,3.06,31.79,1.1,0.85,773.0,5.246,,,,,,USDA FoodData Central SR Legacy
167696,"Frankfurter, beef, low fat",,,,USDA reference,,12.0,1.6,9.5,0.0,0.85,744.0,3.806,,,,,,USDA FoodData Central SR Legacy
167697,"Milk, buttermilk, fluid, cultured, reduced fat",,,,USDA reference,,4.1,5.3,2.0,0.0,5.3,105.0,0.576,,,,,,USDA FoodData Central SR Legacy
